Date,Anomaly
2002-02-01,0.5106666666666667
2002-03-01,0.5158333333333334
2002-04-01,0.5186666666666666
2002-05-01,0.5231666666666667
2002-06-01,0.5235
2002-07-01,0.527
2002-08-01,0.5285
2002-09-01,0.5285
2002-10-01,0.5273333333333333
2002-11-01,0.5263333333333333
2002-12-01,0.5251666666666667
2003-01-01,0.5269999999999999
2003-02-01,0.5238333333333334
2003-03-01,0.523
2003-04-01,0.5205
2003-05-01,0.5188333333333334
2003-06-01,0.5148333333333334
2003-07-01,0.5126666666666666
2003-08-01,0.5115000000000001
2003-09-01,0.5146666666666666
2003-10-01,0.5198333333333333
2003-11-01,0.5216666666666667
2003-12-01,0.5241666666666667
2004-01-01,0.5266666666666666
2004-02-01,0.5275
2004-03-01,0.5326666666666667
2004-04-01,0.537
2004-05-01,0.5383333333333333
2004-06-01,0.5388333333333333
2004-07-01,0.5386666666666666
2004-08-01,0.5405
2004-09-01,0.5426666666666666
2004-10-01,0.5473333333333333
2004-11-01,0.553
2004-12-01,0.5541666666666667
2005-01-01,0.5616666666666668
2005-02-01,0.5631666666666668
2005-03-01,0.5666666666666667
2005-04-01,0.5683333333333334
2005-05-01,0.5731666666666667
2005-06-01,0.5778333333333333
2005-07-01,0.5818333333333333
2005-08-01,0.5845
2005-09-01,0.5888333333333333
2005-10-01,0.596
2005-11-01,0.6038333333333333
2005-12-01,0.6108333333333333
2006-01-01,0.6131666666666666
2006-02-01,0.6186666666666666
2006-03-01,0.6204999999999999
2006-04-01,0.6208333333333333
2006-05-01,0.6204999999999999
2006-06-01,0.6223333333333333
2006-07-01,0.6214999999999999
2006-08-01,0.6243333333333333
2006-09-01,0.6263333333333333
2006-10-01,0.6295
2006-11-01,0.6295
2006-12-01,0.6321666666666667
2007-01-01,0.6361666666666667
2007-02-01,0.6366666666666667
2007-03-01,0.6341666666666667
2007-04-01,0.6378333333333334
2007-05-01,0.6375
2007-06-01,0.6376666666666666
2007-07-01,0.6368333333333334
2007-08-01,0.637
2007-09-01,0.6368333333333333
2007-10-01,0.6373333333333332
2007-11-01,0.6373333333333332
2007-12-01,0.637
2008-01-01,0.6298333333333334
2008-02-01,0.625
2008-03-01,0.627
2008-04-01,0.6261666666666665
2008-05-01,0.6246666666666667
2008-06-01,0.6244999999999999
2008-07-01,0.6246666666666666
2008-08-01,0.6226666666666667
2008-09-01,0.6214999999999999
2008-10-01,0.6203333333333333
2008-11-01,0.6226666666666667
2008-12-01,0.6203333333333333
2009-01-01,0.6211666666666666
2009-02-01,0.6184999999999999
2009-03-01,0.6161666666666666
2009-04-01,0.6155
2009-05-01,0.6193333333333334
2009-06-01,0.6233333333333333
2009-07-01,0.6295000000000001
2009-08-01,0.6331666666666667
2009-09-01,0.6366666666666667
2009-10-01,0.6378333333333333
2009-11-01,0.6388333333333333
2009-12-01,0.6418333333333334
2010-01-01,0.6416666666666667
2010-02-01,0.6449999999999999
2010-03-01,0.6476666666666666
2010-04-01,0.6508333333333333
2010-05-01,0.6528333333333334
2010-06-01,0.6533333333333332
2010-07-01,0.6538333333333334
2010-08-01,0.6546666666666667
2010-09-01,0.6538333333333333
2010-10-01,0.6530000000000001
2010-11-01,0.653
2010-12-01,0.6495
2011-01-01,0.6486666666666667
2011-02-01,0.6445000000000001
2011-03-01,0.6445000000000001
2011-04-01,0.6465
2011-05-01,0.6466666666666667
2011-06-01,0.6463333333333333
2011-07-01,0.6485000000000001
2011-08-01,0.6483333333333333
2011-09-01,0.6475000000000001
2011-10-01,0.647
2011-11-01,0.6446666666666666
2011-12-01,0.6415000000000001
2012-01-01,0.6346666666666666
2012-02-01,0.6315000000000001
2012-03-01,0.6291666666666667
2012-04-01,0.6281666666666667
2012-05-01,0.63
2012-06-01,0.6318333333333334
2012-07-01,0.6326666666666667
2012-08-01,0.6343333333333333
2012-09-01,0.6368333333333333
2012-10-01,0.6398333333333334
2012-11-01,0.6428333333333334
2012-12-01,0.6435
2013-01-01,0.6501666666666667
2013-02-01,0.6546666666666667
2013-03-01,0.6536666666666666
2013-04-01,0.655
2013-05-01,0.6575
2013-06-01,0.6611666666666666
2013-07-01,0.6616666666666667
2013-08-01,0.6643333333333333
2013-09-01,0.6666666666666666
2013-10-01,0.6666666666666666
2013-11-01,0.6681666666666666
2013-12-01,0.6701666666666667
2014-01-01,0.6715
2014-02-01,0.6721666666666668
2014-03-01,0.6766666666666666
2014-04-01,0.6801666666666667
2014-05-01,0.6835
2014-06-01,0.6841666666666666
2014-07-01,0.6826666666666666
2014-08-01,0.6846666666666666
2014-09-01,0.6861666666666667
2014-10-01,0.6878333333333334
2014-11-01,0.6863333333333335
2014-12-01,0.6876666666666666
2015-01-01,0.6890000000000001
2015-02-01,0.6898333333333333
2015-03-01,0.6905
2015-04-01,0.6895
2015-05-01,0.6903333333333334
2015-06-01,0.6931666666666667
2015-07-01,0.695
2015-08-01,0.6981666666666667
2015-09-01,0.7028333333333333
2015-10-01,0.7091666666666667
2015-11-01,0.7138333333333333
2015-12-01,0.7241666666666667
2016-01-01,0.735
2016-02-01,0.7488333333333334
2016-03-01,0.7601666666666667
2016-04-01,0.768
2016-05-01,0.7746666666666666
2016-06-01,0.7785
2016-07-01,0.7815
2016-08-01,0.7865000000000001
2016-09-01,0.7921666666666666
2016-10-01,0.7956666666666667
2016-11-01,0.802
2016-12-01,0.8071666666666667
2017-01-01,0.8160000000000001
2017-02-01,0.8256666666666667
2017-03-01,0.8351666666666666
2017-04-01,0.8390000000000001
2017-05-01,0.8416666666666667
2017-06-01,0.843
2017-07-01,0.8466666666666666
2017-08-01,0.8501666666666667
2017-09-01,0.8521666666666667
2017-10-01,0.8545
2017-11-01,0.8568333333333334
2017-12-01,0.8640000000000001
2018-01-01,0.8666666666666667
2018-02-01,0.8714999999999999
2018-03-01,0.8753333333333334
2018-04-01,0.8805
2018-05-01,0.8835000000000001
2018-06-01,0.8851666666666667
2018-07-01,0.8889999999999999
2018-08-01,0.8911666666666667
2018-09-01,0.8923333333333333
2018-10-01,0.898
2018-11-01,0.8990000000000001
2018-12-01,0.903
2019-01-01,0.906
2019-02-01,0.9116666666666666
2019-03-01,0.9175
2019-04-01,0.9218333333333334
2019-05-01,0.9231666666666667
2019-06-01,0.9265000000000001
2019-07-01,0.9311666666666666
2019-08-01,0.9329999999999999
2019-09-01,0.9346666666666666
2019-10-01,0.9385
2019-11-01,0.9438333333333333
2019-12-01,0.9493333333333334
2020-01-01,0.9546666666666667
2020-02-01,0.9603333333333334
2020-03-01,0.9636666666666667
2020-04-01,0.969
2020-05-01,0.9718333333333332
2020-06-01,0.9730000000000001
2020-07-01,0.9751666666666666
2020-08-01,0.9763333333333333
2020-09-01,0.9773333333333334
2020-10-01,0.9746666666666666
2020-11-01,0.975
2020-12-01,0.9700000000000001
2021-01-01,0.9638333333333333
2021-02-01,0.9523333333333334
2021-03-01,0.9450000000000001
2021-04-01,0.9393333333333334
2021-05-01,0.9369999999999999
2021-06-01,0.9369999999999999
2021-07-01,0.9375
2021-08-01,0.9354999999999999
2021-09-01,0.9351666666666668
2021-10-01,0.9371666666666666
2021-11-01,0.9373333333333334
2021-12-01,0.9373333333333334
2022-01-01,0.9353333333333335
2022-02-01,0.932
2022-03-01,0.9313333333333333
2022-04-01,0.9303333333333333
2022-05-01,0.929
2022-06-01,0.9315
2022-07-01,0.9323333333333333
2022-08-01,0.9331666666666666
2022-09-01,0.9333333333333333
2022-10-01,0.9339999999999999
2022-11-01,0.9316666666666666
2022-12-01,0.9293333333333333
2023-01-01,0.9301666666666667
2023-02-01,0.9323333333333333
2023-03-01,0.9380000000000001
2023-04-01,0.9393333333333334
2023-05-01,0.9414999999999999
2023-06-01,0.9460000000000001
2023-07-01,0.9516666666666667
2023-08-01,0.9591666666666667
2023-09-01,0.9693333333333334
2023-10-01,0.9751666666666666
2023-11-01,0.9848333333333332
2023-12-01,0.9921666666666666
2024-01-01,0.9985
2024-02-01,1.0066666666666666
2024-03-01,1.0098333333333334
2024-04-01,1.0138333333333334
2024-05-01,1.0183333333333333
2024-06-01,1.0233333333333332
2024-07-01,1.0281666666666667
2024-08-01,1.0336666666666667
2024-09-01,1.0386666666666666
2024-10-01,1.0439999999999998
2024-11-01,1.0494999999999999
2024-12-01,1.0521666666666667
2025-01-01,1.0551666666666668
2025-02-01,1.0556666666666665
2025-03-01,1.0586666666666666
2025-04-01,1.06
